source,text,cluster
miranda.pdf,v united states u s united states v carignan u s likewise in crooker v california u s the court said that the bare fact of police detention and police examination in private of one in official state custody does not render involuntary a confession by the one so detained and finally in cicenia v lagay u s a confession obtained by police interrogation after arrest was held vol untary even though the authorities refused to permit the defendant to consult with his attorney see generally culombe v connecticut u s opinion of frankfurter j wigmore evidence at d ed see also joy admissibility of confessions only a tiny minority of our judges who have dealt with the question including todays majority have con sidered incustody interrogation without more to be a violation of the fifth amendment and this court as miranda v arizona white j dissenting every member knows has left standing literally thou sands of criminal convictions that rested at least in part on confessions taken in the course of interrogation by the police after arrest ii that the courts holding today is neither compelled nor even strongly suggested by the language of the fifth amendment is at odds with american and english legal history and involves a departure from a long line of precedent does not prove either that the court has exceeded its powers or that the court is wrong or unwise in its present reinterpretation of the fifth amendment it does however underscore the obvi ousthat the court has not discovered or found the law in making todays decision nor has it derived it from some irrefutable sources what it has done is toi make new law and new public policy in much the same way that it has in the course of interpreting other great clauses of the constitution this is what the court historically has done indeed it is what it must do and will continue to do until and unless there is some fundamental change in the constitutional distribution of governmental powers but if the court is here and now to announce new and fundamental policy to govern certain aspects of our affairs it is wholly legitimate to examine the mode of this or any other constitutional decision in this court and to inquire into the advisability of its end product in terms of the longrange interest of the country at the,1
miranda.pdf,very least the courts text and reasoning should withstand analysis and be a fair exposition of the con stitutional provision which its opinion interprets de of course the court does not deny that it is departing from prior precedent it expressly overrules crooker and cicenia ante at n and it acknowledges that int he instant cases we might not find the defendants statements to have been involuntary in traditional terms ante at october term wiirre j dissenting si t s cisions like these cannot rest alone on syllogism meta physics or some illdefined notions of natural justice although each will perhaps play its part in proceeding to such constructions as it now announces the court should also duly consider all the factors and interests bearing upon the cases at least insofar as the relevant materials are available and if the necessary considera tions are not treated in the record or obtainable from some other reliable source the court should not proceed to formulate fundamental policies based on speculation alone iii first we may inquire what are the textual and factual bases of this new fundamental rule to reach the result announced on the grounds it does the court must stay within the confines of the fifth amendment which for bids selfincrimination only if compelled hence the core of the courts opinion is that because of the com pulsion inherent in custodial surroundings no state ment obtained from a defendant in custody can truly be the product of his free choice ante at absent the use of adequate protective devices as described by the court hbwever the court does not point to any sud den inrush of new kinowledge requiring the rejection of years experience nor does it assert that its novel conclusion reflects a changing consensus among state courts see mapp v ohio u s or that a succes sion of cases had steadily eroded the old rule and proved it unworkable see gideon v wainwright u s rather than asserting new knowledge the court concedes that it cannot truly know what occurs during custodial questioning because of the innate secrecy of such pro ceedings it extrapolates a picture of what it conceives to be the norm from police investigatorial manuals pub lished in and or earlier without any attempt to allow for adjustments in police practices that may miranda v arizona whte j dissenting have occurred in the wake,1
miranda.pdf,of more recent decisions of state appellate tribunals or this court but even if the relentless application of the described procedures could lead to involuntary confessions it most assuredly does not follow that each and every case will disclose this kind of interrogation or this kind of consequence insofar as appears from the courts opinion it has not examined a single transcript of any police interrogation let alone the interrogation that took place in any one of these cases which it decides today judged by any of the standards for empirical investigation utilized in the social sciences the factual basis for the courts premise is patently inadequate although in the courts view incustody interrogation is inherently coercive the court says that the sponta neous product of the coercion of arrest and detention is still to be deemed voluntary an accused arrested on probable cause may blurt out a confession which will be admissible despite the fact that he is alone and in cus tody without any showing that he had any notion of his right to remain silent or of the consequences of his ad mission yet under the courts rule if the police ask him a single question such as do you have anything to say or did you kill your wife his response if there is one has somehow been compelled even if the accused has in fact the type of sustained interrogation described by the court appears to be the exception rather than the rule a survey of cases in one city found that in almost half of the cases the interrogation lasted less than minutes barrett police practices and the lawfrom arrest to release or charge calif l rev questioning tends to be confused and sporadic and is usually concentrated on confrontations with witnesses or new items of evidence as these are obtained by officers conducting the investigation see generally lafave arrest the decision to take a suspect into custody ali a model code of pre arraignment procedure commentary at n tent draft no october term white j dissenting u s been clearly warned of his right to remain silent com mon sense informs us to the contrary while one may say that the response was involuntary in the sense the question provoked or was the occasion for the response and thus the defendant was induced to speak out when he might have remained silent if,1
miranda.pdf,not arrested and not questioned it is patently unbound to say the response is compelled todays result would not follow even if it were agreed that to some extent custodial inferrogation is inherently coercive see ashcraft v tennessee u s jackson j dissenting the test has been whether the totality of circumstances deprived the defendant of a free choice to admit to deny or to refuse to answer lisenba v california u s and whether physical or psychological coercion was of such a degree that the defendanti will was overborne at the time he confessed haynes v washington u s lynumn v illinois u s the duration and nature of incommunicado custody the presence or absence of advice concerning the defendants constitutional rights and the granting or refusal of re quests to communicate with lawyers relatives or friends have all been rightly regarded as important data bearing on the basic inquiry see e g ashcraft v tennessee u s haynes v washington u s by contrast the court indicates that in applyingthis newrule it will not pause to inquire in individual cases whether the defend ant was aware of his rights without a warning being given ante at the reason given is that assessment of the knowledge of the defendant based on information as to age education intelligence or prior contact with authorities can never be more than specula tion while a warning is a clearcut fact but the officers claim that they gave the requisite warnings may be disputed and facts respect ing the defendants prior experience may be undisputed and be of such a nature as to virtually preclude any doubt that the defendant knew of his rights see united statesv bolden f d miranda v arizona white j dissenting but it has never been suggested until today that such questioning was so coercive and accused persons so lack ing in hardihood that the very first response to the very first question following the commencement of custody must be conclusively presumed to be the product of an overborne will if the rule announced today were truly based on a conclusion that all confessions resulting from custodial interrogation are coerced then it would simply have no rational foundation compare tot v united states u s united states v romano u s a fortiori that would be true of the extension of the rule to exculpatory statements which the court,1
miranda.pdf,effects after a brief discussion of why in the courts view they must be deemed incriminatory hut without any discussion of why they must be deemed coerced see wilson v united states u s even if one were to postulate that the courts concern is not that all confessions in duced by police interrogation are coerced but rather that some such confessions are coerced and present judicial procedures are believed to be inadequate to identify the confessions that are coerced and those that are not it would still not be essential to impose the rule that the court has now fashioned transcripts or observers could be required specific time limits tailored to fit the cause could be imposed or other devices could be utilized to reduce the chances that otherwise indiscernible coercion will produce an inadmissible confession on the other hand even if one assumed that there was an adequate factual basis for the conclusion that all confessions obtained during incustody interrogation are the product of compulsion the rule propounded by c a th cir petition for cert pending no t secret service agent people v du bont cal app d cal rptr pet for cert pending no misc t former police officer october term white j dissenting u s the court would still be irrational for apparently it is only if the accused is also warned of his right to counsel and waives both that right and the right against self incrimination that the inherent compulsiveness of inter rogation disappears but if the defendant may not answer without a warning a question such as where were you last night without having his answer be a compelled one how can the courtever accept his nega tive answer to the question of whether he wants to con sult his retained counsel or counsel vhom the court will appoint and why if counsel is present and the accused nevertheless confesses or counsel tells the accused to tell the truth and that is what the accused does is the situ ation any less coercive insofar as the accused is con cerned the court apparently realizes its dilemma of foreclosing questioning without the necessary warnings but at the same time permitting the accused sitting in the same chair in front of the same policemen to waive his right to consult an attorney it expects however that the accused will not often waive the right,1
miranda.pdf,and if it is claimed that he has the state faces a severe if not im possible burden of probf all of this makes very little sense in terms of the com pulsion which the fifth amendment proscribe that amendment deals with compelling the accused himself it is his free will that is involved confessions and in criminating admissions as such are not forbidden evi dence only those which are compelled are banned i doubt that the court observes these distinctions today by considering any answers to any interrogation to be compelled regardless of the content and course of exami nation and by escalating the requirements to prove waiver the court not only prevents the use of compelled confessions but for all practical purposes forbids interro gation except in the presence of counsel that is instead of donfining itself to protection of the tight against com miranda v arizona white j disenting pelled selfincrimination the court has created a limited fifth amendment right to counselor as the court expresses it a need for counsel to protect the fifth amendment privilege ante at the focus then is not on the will of the accused but on the will of counsel and how much influence he can have on the ac cused obviously there is no warrant in the fifth amendment for thus installing counsel as the arbiter of the privilege in sum for all the courts expounding on the menac ing atmosphere of police interrogation procedures it has failed to supply any foundation for the conclusions it draws or the measures it adopts iv criticism of the courts opinion however cannot stop with a demonstration that the factual and textual bases for the rule it propounds are at best less than com pelling equally relevant is an assessment of the rules consequences measured against community values the courts duty to assess the consequences of its action is not satisfied by the utterance of the truth that a value of our system of criminal justice is to respect the inviola bility of the human personality and to require govern ment to produce the evidence against the accused by its own independent labors ante at more than the human dignity of the accused is involved the human personalfty of others in the society must also be pre served thus the values reflected by the privilege are not the sole desideratum societys interest in,1
miranda.pdf,the general security is of equal weight the obvious underpinning of the courts decision is a deepseated distrust of all confessions as the court declares that the accused may not be interrogated with out counsel present absent a waiver of the right to coun sel and as the court all but admonishes the lawyer to october term white j dissenting u s advise the accused to remain silent the result adds up to a judicial judgment that evidence from the accused should not be used against him in any way whether com pelled or not this is the not so subtle overtone of the opinionthat it is inherently wrong for the police to gather evidence from the accused himself and this is precisely the nub of this dissent i see nothing wrong or immoral and certainly nothing unconstitutional in the polices asking a suspect whom they have reasonable cause to arrest whether or not he killed his wife or in confronting him with the evidence on which the arrest was based at least where he has been plainly advised that he may remain completely silent see escobedo v illinois u s dissenting opinion until today the admissions or confessions of the prisoner when voluntarily and freely made have always ranked high in the scale of incriminating evidence brown v walker u s see also hopt v utah u s particularly when corroborated as where the police have confirmed the accuseds disclosure of the hiding place of implements or fruits of the crime such confessions have the highest reliability and signifi cantly contribute to the certitude with which we may believe the accused is guilty moreover it is by no means certain that the process of confessing is injurious to the accused to the contrary it may provide psycho logical relief and enhance the prospects for rehabilitation this is not to say that the value of respect for the in violability of the accuseds individual personality should be accorded no weight or that all confessions should be indiscriminately admitted this court has long read the constitution to proscribe compelled confessions a salu tary rule from which there should be noretreat but i see no sound basis factual or otherwise and the court gives none for concluding that the present rule against the receipt of coerced confessions is inadequate for the miranda v arizona wiite j dissenting task of sorting out inadmissible,1
miranda.pdf,evidence and must be replaced by the per se rule which is now imposed even if the new concept can be said to have advantages of some sort over the present law they are far outweighed by its likely undesirable impact on other very relevant and important interests the most basic function of any governmefit is to pro vide for the security of the individual and of his property lanzetta v new jersey u s these ends of society are served by the criminal laws which for the most part are aimed at the prevention of crime with out the reasonably effective performance of the task of preventing private violence and retaliation it is idle to talk about human dignity and civilized values the modes by which the criminal laws serve the interest in general security are many first the murderer who has taken the life of another is removed from the streets deprived of his liberty and thereby prevented from repeating his offense in view of the statistics on recidivism in this country i and of the number of instances precise statistics on the extent of recidivism are unavailable in part because not all crimes are solved and in part because criminal records of convictions in different jurisdictions are not brought to gether by a central data collection agency beginning in iw ever the federal bureau of investigation began collating data on careers in crime which it publishes in its uniform crime re ports of offenders processed in and had a prior arrest record on some charge over a period of years the group had accumulated charges fbi uniform crime reports in and between and of all offenders sentenced in federal district courts excluding the district court for the district of columbia whose criminal records were rpported had previously been sentencedto a term of imprisomhent of months or more approximately an additional had a prior record less than prison juvenile record probation record etc administrative office of the united states courts federal offenders in the united states district courts x hereinafter cited as federal offenders administrative october term white j dissenting u s in which apprehension occurs only after repeated offenses no one can sensibly claim that this aspect of the criminal law does not prevent crime or contribute significantly to the personal security of the ordinary citizen secondly the swift and sure apprehension of those who refuse to,1
miranda.pdf,respect the personal security and dignity of their neighbor unquestionably has its impact on others who might be similarly tempted that the criminal law is wholly or partly ineffective with a segment of the popu lation or with many of those who have been apprehended and convicted is a very faulty basis for concluding that it is not effective with respect to the great bulk of our citizens or for thinking that without the criminal laws office of the united states courts federal offenders in the united states district courts hereinafter cited as federal offenders during the same two years in thedistrict court for the district of columbia between and of those sen tenced had prior prison records and from to had a prior record less than prison federal offenders xii administrative office of the united states courts federal offenders in the united states district court for the district of columbia hereinafter cited as district of columbia offenders a similar picture is obtained if one looks at the subsequent records of those released from confinement in of persons on federal probation had their probation revoked because of the com mission of major violations defined as one in which the probationer has been committed to imprisonment for a period of days or more been placed on probation for over one year on a new offense or has absconded with felony charges outstanding twentythree and twotenths percent of parolees and of those who had been mandatorily released after service of a portion of their sen tence likewise committed major violations reports of the proceed ings of the judicial conference of the united states and annual report of the director of the administrative office of the united states courts see also mandel et al recidivism studied and defined j crim l c p s within five years of release of sample had committed offenses placing them in recidivist category miranda v arizona white j dissenting or in the absence of their enforcement there would be no increase in crime arguments of this nature are not borne out by any kind of reliable evidence that i have seen to this date thirdly the law concerns itself with those whom it has confined the hope and aim of modern penology fortunately is as soon as possible to return the convict to society a better and more lawabiding man than when he left sometimes thete is,1
miranda.pdf,success sometimes failure but at least the effort is made and it should be made to the very maximum extent of our present and future capabilities the rule announced today will measurably weaken the ability of the criminal law to perform these tasks it is a deliberate calculus to prevent interrogations to re duce the incidence of confessions and pleas of guilty and to increase the number of trials criminal trials no eightyeight federal district courts excluding the district court for the district of columbia disposed of the cases of crimi nal defendants in only of those cases were actually tried of the remaining cases were terminated by convic tions upon pleas of guilty and were dismissed stated dif ferently approximately of all convictions resulted from guilty pleas federal offenderg supra note in the district court for the district of columbia a higher percentage went to trial and the defendant pleaded guilty in approximately of the cases terminated prior to trial id at no reliable statistics are available concerning the percentage of cases in which guilty pleas are induced because of the existence of a confession or of physical evidence unearthed as a result of a confession un doubtedly the number of such cases is substantial perhaps of equal significance is the number of instances of known crimes which are not solved in only or of serious known offenses were cleared the clearance rate ranged from for homicides to for larceny fbi uni form crime reports those who would replace interrogation as an investigatorial tool by modem scientific investiga tion techniques significantly overestimate the effectiveness of present procedures even when interrogation is iniluded october term white j dissenting us matter how efficient the police are are not sure bets for the prosecution nor should they be if the evidence is not forthcoming under the present law the prosecution fails to prove its case in about of the criminal cases actually tried in the federal courts see federal offend ers suprd note at table table federal offenders supra note at table district of columbia offenders supra note at table but it is something else again to remove from the ordinary criminal case all those confessions which heretofore have been held to be free and volun tary acts of the accused and to thus establish a new con stitutional barrier to the ascertainment of truth by the judicial process there is in,1
miranda.pdf,my view every reason to believe that a good many criminal defendants who other wise would have been convicted on what this court has previously thought to be the most satisfactory kind of evidence will now under this new version of the fifth amendment either not be tried at all or will be acquitted if the states evidence minus the confession is put to the test of litigation i have no desire whatsoever to share the responsibility for any such ihpact on the present criminal process in some unknown number of cases the courts rule will return a killer a rapist or other criminal to the streets and to the environment which produced him to repeat his crime whenever it pleases him as a conse quence there will not be a gain but a loss in human dignity the real concern is not the unfortunate con sequences of this new decision on the criminal law as an abstract disembodied series of authoritative proscrip tions but the impact on those who rely on the public authority for protection and who without it can only engagein violent selfhelp with guns knives and the help of their neighbors similarly inclined there is of miranda v arizona white j dissenting course a saving factor the next victims are uncertain unnamed and unrepresented in this case nor can this decision do other than have a corrosive effect on the criminal law as an effective device to pre vent crime a major component in its effectiveness in this regard is its swift and sure enforcement the easier it is to get away with rape and murder the less the de terrent effect on those who are inclined to attempt it this is still good common sense if it were not we should posthaste liquidate the whole law enforcement establishment as a useless misguided effort to control human conduct and what about the accused who has confessed or would confess in response to simple noncoercive ques tioning and whose guilt could not otherwise be proved is it so clear that release is the best thing for him in every case has it so unquestionably been resolved that in each and every case it would be better for him not to confess and to return to his environment with no attempt whatsoever to help him i think not it may well be that in many cases it will,1
miranda.pdf,be no less than a callous dis regard for his own welfare as well as for the interests of his next victim there is another aspect to the effect of the courts rule on the person whom the police have arrested on probable cause the fact is that he may not be guilty at all and may be able to extricate himself quickly and simply if he were told the circumstances of his arrest and were asked to explain this effort and his release must now await the hiring of a lawyer or his appointment by the court consultation with counsel and then a session with the police or the prosecutor similarly where prob able cause exists to arrest several suspects as where the body of the victim is discovered in a house having several residents compare johnson v state md a d cert denied u s it will often october term white j dissenting u s be true that a suspect may be cleared only through the results of interrogation of other suspects here too the release of the innocent may be delayed by the courts rule much of the trouble with the courts new rule is that it will operate indiscriminately in all criminal cases regardless of the severity of the crime or the circum stances invlved it applies to every defendant whether the professional criminal or one committing a crime of momentary passion who is not part and parcel of orga nized crime it will slow down the investigation and the apprehension of confederates in those cases where time is of the essence such as kidnapping see brinegar v united states u s jackson j dis senting people v modesto cal d p d those involving the national secu rity see united states v drummond f d c a d cir en banc espionage case pet for cert pending no misc t cf gessner v united states f d n c a th cir upholding in espionage case trial ruling that government need not submit classified portions of interrogation transcript and some of those involving organized crime in the latter context the law yer who arrives may also be the lawyer for the defendants colleagues and can be relied upon to insure that no breach of the organizations security takes place even though the accusedmay feel that the best thing he can do is to cooperate at,1
miranda.pdf,the same time the courts per se approach may not be justified on the ground that it provides a bright line permitting the authorities to judge in advance whether interrogation may safely bepursued without jeopardiz i ng the admissibility of any information obtained as a consequence nor can it be claimed that judicial time and effort assuming that is a relevant consideration miranda v arizona white j dissenting will be conserved because of the ease of application of the new rule todays decision leaves open such ques tions as whether the accused was in custody whether his statements were spontaneous or the product of inter rogation whether the accused has effectively waived his rights and whether nontestimonial evidence introduced at trial is the fruit of statements made during a pro hibited interrogation all of which are certain to prove productive of uncertainty during investigation and liti gation during prosecution for all these reasons if fur ther restrictions on police interrogation are desirable at this time a more flexible approach makes much more sense than the courts constitutional straitjacket which forecloses more discriminating treatment by legislative or rulemaking pronouncements applying the traditional standards to the cases before the court i would hold these confessions voluntary i would therefore affirm in nos and and reverse in no,1
roe.pdf,roe v wade syllabus roe et al v wade district attorney of dallas county appeal from the united states district court for the northern district of texas no argued december reargued october decided january a pregnant single woman roe brought a class action challenging the constitutionality of the texas criminal abortion laws which proscribe procuring or attempting an abortion except on medical advice for the purpose of saving the mothers life a licensed physician hallford who had two state abortion prosecutions pending against him was permitted to intervene a childless married couple the does the wife not being pregnant separately attacked the laws basing alleged injury on the future possibilities of contraceptive failure pregnancy unpreparedness for parent hood and impairment of the wifes health a threejudge dis trict court which consolidated the actions held that roe and hallford and members of their classes had standing to sue and presented justiciable controversies ruling that declaratory though not injunctive relief was warranted the court declared the abortion statutes void as vague and overbroadly infringing those plaintiffs ninth and fourteenth amendment rights the court ruled the does complaint not justiciable appellants di rectly appealed to this court on the injunctive rulings and appellee crossappealed from the district courts grant of declaratory relief to roe and hailford held while u s c authorizes no direct appeal to this court from the grant or denial of declaratory relief alone review is not foreclosed when the case is properly before the court on appeal from specific denial of injunctive relief and the arguments as to both injunctive and declaratory relief are necessarily identical p roe has standing to sue the does and hallford do not pp a contrary to appellees contention the natural termina tion of roes pregnancy did not moot her suit litigation involv ing pregnancy which is capable of repetition yet evading review is an exception to the usual federal rule that an actual controversy october term syllabus u s must exist at review stages and not simply when the action is initiated pp b the district court correctly refused injunctive but erred in granting declaratory relief to hallford who alleged no federally protected right not assertable as a defense against the goodfaith state prosecutions pending against him samuels v mackell u s pp c the does complaint based as it is on contingencies any one or more of which may not occur is,3
roe.pdf,too speculative to present an actual case or controversy pp state criminal abortion laws like those involved here that except from criminality only a lifesaving procedure on the mothers behalf without regard to the stage of her pregnancy and other interests involved violate the due process clause of the fourteenth amendment which protects against state action the right to privacy including a womans qualified right to terminate her pregnancy though the state cannot override that right it has legitimate interests in protecting both the pregnant womans health and the potentiality of human life each of which interests grows and reaches a compelling point at various stages of the womans approach to term pp a for the stage prior to approximately the end of the first trimester the abortion decision and its effectuation must be left to the medical judgment of the pregnant womans attending physician pp b for the stage subsequent to approximately the end of the first trimester the state in promoting its interest in the health of the mother may if it chooses regulate the abortion procedure in ways that are reasonably related to maternal health pp c for the stage subsequent to viability the state in pro moting its interest in the potentiality of human life may if it chooses regulate and even proscribe abortion except where neces sary in appropriate medical judgment for the preservation of the life or health of the mother pp the state may define the term physician to mean only a physician currently licensed by the state and may proscribe any abortion by a person who is not a physician as so defined p it is unnecessary to decide the injunctive relief issue since the texas authorities will doubtless fully recognize the courts ruling roe v wade syllabus that the texas criminal abortion statutes are unconstitutional p f supp affirmed in part and reversed in part blackmun j delivered the opinion of the court in which burger c j and douglas brennan stewart marshall and powell jj joined burger c j post p douglas j post p and stewart j post p filed concurring opinions white j filed a dissenting opinion iin which rehnquist j joined post p rehnquist j filed a dissenting opinion post p sarah weddington reargued the cause for appellants with her on the briefs were roy lucas fred bruner roy l merrill jr and norman dorsen robert c,3
roe.pdf,flowers assistant attorney general of texas argued the cause for appellee on the reargument jay floyd assistant attorney general argued the cause for appellee on the original argument with them on the brief were crawford c martin attorney general nola white first assistant attorney general alfred walker executive assistant attorney general henry wade and john b tolle briefs of amici curiae were filed by gary k nelson attorney general of arizona robert k killian attorney general of connect icut ed w hancock attorney general of kentucky clarence a h meyer attorney general of nebraska and vernon b romney attorney general of utah by joseph p witherspoon jr for the association of texas diocesan attorneys by charles e rice for americans united for life by eugene j mcmahon for women for the unborn et al by carol ryan for the ameri can college of obstetricians and gynecologists et al by dennis j horan jerome a frazel jr thomas m crisham and dolores v horan for certain physicians professors and fellows of the american college of obstetrics and gynecology by harriet f pilpel nancy f wechsler and frederic s nathan for planned par enthood federation of america inc et al by alan f charles for the national legal program on health problems of the poor et al by marttie l thompson for state communities aid assn by october term opinion of the court u s mr justice blackmun delivered the opinion of the court this texas federal appeal and its georgia companion doe v bolton post p present constitutional chal lenges to state criminal abortion legislation the texas statutes under attack here are typical of those that have been in effect in many states for approximately a century the georgia statutes in contrast have a modern cast and are a legislative product that to an extent at least obviously reflects the influences of recent attitudinal change of advancing medical knowledge and techniques and of new thinking about an old issue we forthwith acknowledge our awareness of the sensi tive and emotional nature of the abortion controversy of the vigorous opposing views even among physicians and of the deep and seemingly absolute convictions that the subject inspires ones philosophy ones experiences ones exposure to the raw edges of human existence ones religious training ones attitudes toward life and family and their values and the moral standards one establishes and seeks to observe are,3
roe.pdf,all likely to influence and to color ones thinking and conclusions about abortion in addition population growth pollution poverty and racial overtones tend to complicate and not to sim plify the problem our task of course is to resolve the issue by consti tutional measurement free of emotion and of predilection we seek earnestly to do this and because we do we alfred l scanlan martin j flynn and robert m byrn for the national right to life committee by helen l buttenwieser for the american ethical union et al by norma g zarky for the american association of university women et al by nancy stearns for new women lawyers et al by the california com mittee to legalize abortion et al and by robert e dunnce for robert l sassone roe v wade opinion of the court have inquired into and in this opinion place some emphasis upon medical and medicallegal history and what that history reveals about mans attitudes toward the abortion procedure over the centuries we bear in mind too mr justice holmes admonition in his now vindicated dissent in lochner v new york u s the constitution is made for people of funda mentally differing views and the accident of our finding certain opinions natural and familiar or novel and even shocking ought not to conclude our judgment upon the question whether statutes embodying them conflict with the constitution of the united states i the texas statutes that concern us here are arts and of the states penal code these make it a crime to procure an abortion as therein article abortion if any person shall designedly administer to a pregnant woman or knowingly procure to be administered with her consent any drug or medicine or shall use towards her any violence or means what ever externally or internally applied and thereby procure an abor tion he shall be confined in the penitentiary not less than two nor more than five years if it be done without her consent the punish ment shall be doubled by abortion is meant that the life of the fetus or embryo shall be destroyed in the womans womb or that a premature birth thereof be caused art furnishing the means whoever furnishes the means for procuring an abortion knowing the purpose intended is guilty as an accomplice art attempt at abortion if the means used shall fail to produce an,3
roe.pdf,abortion the offender is nevertheless guilty of an attempt to produce abortion provided it be shown that such means were calculated to produce that result october term opinion of the court u s defined or to attempt one except with respect to an abortion procured or attempted by medical advice for the purpose of saving the life of the mother similar statutes are in existence in a majority of the states and shall be fined not less than one hundred nor more than one thousand dollars art murder in producing abortion if the death of the mother is occasioned by an abortion so pro duced or by an attempt to effect the same it is murder art by medical advice nothing in this chapter applies to an abortion procured or at tempted by medical advice for the purpose of saving the life of the mother the foregoing articles together with art compose chapter of title of the penal code article not attacked here reads art destroying unborn child whoever shall during parturition of the mother destroy the vitality or life in a child in a state of being born and before actual birth which child would otherwise have been born alive shall be confined in the penitentiary for life or for not less than five years ariz rev stat ann conn pub act no may special session in conn leg serv and conn gen stat rev or unborn child idaho code illr ev stat c ind code iowa code ky rev stat la rev stat loss of medical license but see supp containing no exception for the life of the mother under the criminal statute me rev stat ann tit mass gen laws ann c using the term unlawfully con strued to exclude an abortion to save the mothers life kudish v bd of registration mass n e d mich comp laws minn stat mo rev stat mont rev codes ann neb rev stat nev rev stat n h rev stat ann n j stat ann a without lawful justification n d cent code ohio rev code ann okla stat ann tit supp pa stat ann tit roe v wade opinion of the court texas first enacted a criminal abortion statute in texas laws c set forth in h gammel laws of texas this was soon modified into language that has remained substantially unchanged to the present time see texas,3
roe.pdf,penal code of c arts g paschal laws of texas arts texas rev stat c arts texas rev crim stat arts the final article in each of these compilations provided the same exception as does the present article for an abortion by medical advice for the purpose of saving the life of the mother unlawful r i gen laws ann s d comp laws ann tenn code ann utah code ann vt stat ann tit w va code ann wis stat wyo stat ann long ago a suggestion was made that the texas statutes were unconstitutionally vague because of definitional deficiencies the texas court of criminal appeals disposed of that suggestion per emptorily saying only it is also insisted in the motion in arrest of judgment that the stat ute is unconstitutional and void in that it does not sufficiently define or describe the offense of abortion we do not concur in respect to this question jackson v state tex cr r s w the same court recently has held again that the states abortion statutes are not unconstitutionally vague or overbroad thompson v state ct crim app tex appeal docketed no the court held that the state of texas has a compelling interest to protect fetal life that art is designed to protect fetal life that the texas homicide statutes particularly art of the penal code are intended to protect a person in existence by actual birth and thereby implicitly recognize other human life that is not in existence by actual birth that the definition of human life is for the legislature and not the courts that art is more definite than the district of columbia statute upheld in united states v vuitch u s and that the texas statute is october term opinion of the court u s ii jane roe a single woman who was residing in dallas county texas instituted this federal action in march against the district attorney of the county she sought a declaratory judgment that the texas criminal abortion statutes were unconstitutional on their face and an injunction restraining the defendant from en forcing the statutes roe alleged that she was unmarried and pregnant that she wished to terminate her pregnancy by an abor tion performed by a competent licensed physician under safe clinical conditions that she was unable to get a legal abortion in texas because her life did not appear to,3
roe.pdf,be threatened by the continuation of her pregnancy and that she could not afford to travel to another jurisdiction in order to secure a legal abortion under safe conditions she claimed that the texas stat utes were unconstitutionally vague and that they abridged her right of personal privacy protected by the first fourth fifth ninth and fourteenth amend ments by an amendment to her complaint roe pur ported to sue on behalf of herself and all other women similarly situated james hubert hallford a licensed physician sought and was granted leave to intervene in roes action in his complaint he alleged that he had been arrested pre viously for violations of the texas abortion statutes and not vague and indefinite or overbroad a physicians abortion con viction was affirmed in thompson n the court observed that any issue as to the burden of proof under the exemption of art is not before us but see veevers v state tex cr r s d cf united states v vuitch u s the name is a pseudonym roe v wade opinion of the court that two such prosecutions were pending against him he described conditions of patients who came to him seeking abortions and he claimed that for many cases he as a physician was unable to determine whether they fell within or outside the exception recognized by article he alleged that as a consequence the statutes were vague and uncertain in violation of the fourteenth amendment and that they violated his own and his patients rights to privacy in the doctorpatient relationship and his own right to practice medicine rights he claimed were guaranteed by the first fourth fifth ninth and fourteenth amendments john and mary doe a married couple filed a com panion complaint to that of roe they also named the district attorney as defendant claimed like constitu tional deprivations and sought declaratory and injunc tive relief the does alleged that they were a childless couple that mrs doe was suffering from a neural chemical disorder that her physician had advised her to avoid pregnancy until such time as her condition has materially improved although a pregnancy at the present time would not present a serious risk to her life that pursuant to medical advice she had dis continued use of birth control pills and that if she should become pregnant she would want to terminate the pregnancy by,3
